ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
220630,PI,201709,173,268,53,4,7,89
220630,PI,201710,175,271,54,5,7,88
220630,PI,201711,179,269,55,7,8,90
220630,PI,201712,181,272,55,8,8,92
220635,PI,201701,1071,1406,220,29,32,485
220635,PI,201702,1081,1389,229,21,29,488
220635,PI,201703,1068,1379,237,15,26,485
220635,PI,201704,1062,1361,245,11,32,476
220635,PI,201705,1055,1344,255,12,35,462
220635,PI,201706,1048,1339,261,17,47,452
220635,PI,201707,1030,1314,273,15,45,451
220635,PI,201708,1070,1331,275,15,32,467
220635,PI,201709,1053,1319,285,17,32,462
220635,PI,201710,1066,1326,293,23,32,464
220635,PI,201711,1082,1329,299,23,42,487
220635,PI,201712,1097,1326,309,20,46,519
220640,PI,201701,1708,2079,309,33,70,1373
220640,PI,201702,1773,2117,325,39,73,1402
220640,PI,201703,1757,2111,339,38,45,1407
220640,PI,201704,1737,2087,347,32,59,1401
220640,PI,201705,1724,2061,361,32,63,1379
220640,PI,201706,1726,2038,372,36,71,1369
220640,PI,201707,1705,2033,383,36,69,1375
220640,PI,201708,1828,2067,391,40,40,1452
220640,PI,201709,1826,2072,404,44,40,1450
220640,PI,201710,1828,2066,416,46,33,1458
220640,PI,201711,1840,2051,419,54,57,1434
220640,PI,201712,1853,2055,431,46,70,1446
220650,PI,201701,1250,1487,189,22,33,957
220650,PI,201702,1256,1481,196,16,25,964
220650,PI,201703,1243,1469,202,15,15,963
220650,PI,201704,1243,1469,209,17,27,965
220650,PI,201705,1235,1469,212,20,30,958
220650,PI,201706,1228,1464,222,18,32,958
220650,PI,201707,1194,1430,224,15,32,940
220650,PI,201708,1233,1446,234,19,25,962
220650,PI,201709,1232,1437,234,24,21,971
220650,PI,201710,1241,1444,243,25,21,978
220650,PI,201711,1248,1437,251,25,29,980
220650,PI,201712,1254,1436,260,30,32,982
220660,PI,201701,2059,2692,347,32,31,1425
220660,PI,201702,2090,2722,365,30,38,1428
220660,PI,201703,2073,2715,378,28,35,1445
220660,PI,201704,2059,2691,395,26,36,1462
220660,PI,201705,2041,2671,419,23,55,1450
220660,PI,201706,2035,2637,432,21,57,1443
220660,PI,201707,2014,2638,433,20,61,1424
220660,PI,201708,2048,2625,441,20,73,1432
220660,PI,201709,2060,2638,456,17,70,1439
220660,PI,201710,2049,2614,471,20,60,1441
220660,PI,201711,2025,2597,479,24,49,1409
220660,PI,201712,2058,2647,492,35,54,1439
220665,PI,201701,828,1159,164,25,15,804
220665,PI,201702,832,1149,171,18,16,808
220665,PI,201703,828,1146,176,13,14,808
220665,PI,201704,816,1126,177,12,13,796
220665,PI,201705,823,1139,181,8,14,785
220665,PI,201706,845,1164,183,1,18,793
220665,PI,201707,813,1113,175,10,20,774
220665,PI,201708,856,1141,178,17,28,823
220665,PI,201709,865,1150,189,19,27,829
220665,PI,201710,900,1172,200,33,19,845
220665,PI,201711,921,1150,214,30,19,870
220665,PI,201712,920,1156,218,33,32,879
220667,PI,201701,1140,1578,227,30,32,817
220667,PI,201702,1162,1573,241,27,31,817
220667,PI,201703,1152,1570,251,23,28,818
220667,PI,201704,1149,1566,260,28,30,817
220667,PI,201705,1153,1562,265,30,36,816
220667,PI,201706,1137,1546,271,25,65,790
220667,PI,201707,1110,1520,276,30,69,763
220667,PI,201708,1161,1555,280,46,68,780
220667,PI,201709,1157,1551,281,52,47,777
220667,PI,201710,1172,1565,290,49,47,783
220667,PI,201711,1165,1540,300,52,46,784
220667,PI,201712,1171,1539,317,61,49,785
220669,PI,201701,1198,1785,229,12,64,417
220669,PI,201702,1233,1804,235,20,69,424
220669,PI,201703,1218,1804,233,19,40,420
220669,PI,201704,1212,1777,244,17,45,419
220669,PI,201705,1202,1760,256,17,52,422
220669,PI,201706,1199,1746,268,16,58,419
220669,PI,201707,1227,1738,260,22,59,420
220669,PI,201708,1243,1748,268,16,48,424
220669,PI,201709,1268,1757,271,26,44,427
220669,PI,201710,1271,1749,279,26,40,421
220669,PI,201711,1265,1735,283,32,59,426
220669,PI,201712,1287,1754,286,43,61,426
220670,PI,201701,1216,1357,243,24,5,976
220670,PI,201702,1223,1352,250,17,5,983
220670,PI,201703,1228,1367,256,15,4,990
220670,PI,201704,1221,1374,265,23,6,1006
220670,PI,201705,1225,1380,275,16,6,1019
220670,PI,201706,1246,1378,287,17,8,1035
220670,PI,201707,1231,1378,299,19,10,1041
220670,PI,201708,1321,1438,308,29,8,1137
220670,PI,201709,1329,1440,313,32,8,1159
220670,PI,201710,1363,1467,321,30,8,1200
220670,PI,201711,1393,1470,332,30,9,1227
220670,PI,201712,1432,1489,342,31,9,1272
220672,PI,201701,1608,2317,325,14,18,1205
220672,PI,201702,1653,2318,334,12,34,1223
220672,PI,201703,1619,2306,345,10,26,1225
220672,PI,201704,1590,2265,349,10,37,1201
220672,PI,201705,1571,2244,350,9,42,1194
220672,PI,201706,1569,2232,361,7,46,1197
220672,PI,201707,1496,2137,348,6,49,1136
220672,PI,201708,1703,2366,363,11,55,1209
220672,PI,201709,1701,2336,381,22,55,1227
220672,PI,201710,1770,2380,395,23,51,1266
220672,PI,201711,1828,2439,419,45,48,1301
220672,PI,201712,1828,2415,435,47,52,1306
220675,PI,201701,844,921,108,14,9,498
220675,PI,201702,855,928,111,18,12,499
220675,PI,201703,845,926,115,16,11,497
220675,PI,201704,842,923,120,14,11,494
220675,PI,201705,832,914,122,17,11,491
220675,PI,201706,828,911,120,16,11,490
220675,PI,201707,809,898,118,15,16,473
220675,PI,201708,852,918,125,16,25,499
220675,PI,201709,852,917,133,18,25,503
220675,PI,201710,860,916,136,17,21,512
220675,PI,201711,863,917,141,14,22,516
220675,PI,201712,862,920,146,18,22,515
220680,PI,201701,1880,2502,289,59,81,1277
220680,PI,201702,1861,2493,301,55,82,1285
220680,PI,201703,1862,2505,316,63,57,1293
220680,PI,201704,1855,2504,328,56,58,1299
220680,PI,201705,1857,2504,335,62,67,1297
220680,PI,201706,1847,2481,347,64,78,1289
220680,PI,201707,1832,2472,356,66,90,1272
220680,PI,201708,1977,2520,365,71,75,1288
220680,PI,201709,1986,2524,380,69,72,1272
220680,PI,201710,2023,2513,395,73,54,1276
220680,PI,201711,2061,2513,402,71,69,1278
220680,PI,201712,2062,2511,409,66,72,1280
220690,PI,201701,1063,1141,193,21,43,551
220690,PI,201702,1079,1138,201,17,41,559
220690,PI,201703,1075,1134,209,13,25,569
220690,PI,201704,1055,1111,213,12,33,557
220690,PI,201705,1044,1112,218,18,35,555
220690,PI,201706,1044,1109,222,19,39,552
220690,PI,201707,1005,1072,212,14,44,537
220690,PI,201708,1024,1081,220,15,33,546
220690,PI,201709,1024,1068,221,18,27,537
220690,PI,201710,1027,1078,219,18,19,542
220690,PI,201711,1020,1068,225,14,29,528
220690,PI,201712,1032,1073,232,11,34,531
220695,PI,201701,638,685,101,18,3,559
220695,PI,201702,638,677,108,19,5,565
220695,PI,201703,632,673,110,16,10,564
220695,PI,201704,633,674,114,15,11,563
220695,PI,201705,634,679,116,10,12,566
220695,PI,201706,637,686,117,12,12,565
220695,PI,201707,620,671,112,10,18,553
220695,PI,201708,665,698,112,11,17,586
220695,PI,201709,659,692,118,14,17,589
220695,PI,201710,663,695,125,18,15,593
220695,PI,201711,662,704,128,24,16,592
220695,PI,201712,665,699,134,22,15,594
220700,PI,201701,4975,6161,948,103,177,2244
220700,PI,201702,5006,6136,992,100,218,2230
220700,PI,201703,4982,6089,1022,68,134,2242
220700,PI,201704,4938,6005,1047,72,157,2217
220700,PI,201705,4857,5939,1061,68,163,2182
220700,PI,201706,4892,5926,1093,74,197,2151
220700,PI,201707,4762,5773,1079,70,198,2079
220700,PI,201708,5052,5891,1115,91,177,2131
220700,PI,201709,5133,5906,1150,112,182,2088
220700,PI,201710,5142,5925,1188,118,154,2103
220700,PI,201711,5160,5917,1212,146,178,2091
220700,PI,201712,5231,5997,1230,141,195,2110
220710,PI,201701,470,665,106,15,2,337
220710,PI,201702,475,662,112,12,14,337
220710,PI,201703,469,653,117,12,13,334
220710,PI,201704,461,646,120,13,14,324
220710,PI,201705,460,640,127,7,13,325
220710,PI,201706,453,634,129,7,13,316
220710,PI,201707,438,616,129,7,12,308
220710,PI,201708,458,624,132,7,20,311
220710,PI,201709,461,640,136,7,20,310
220710,PI,201710,458,632,137,8,19,310
220710,PI,201711,458,622,140,10,7,311
220710,PI,201712,465,629,141,11,7,307
220720,PI,201701,1438,1402,181,41,21,1140
220720,PI,201702,1439,1393,178,31,21,1144
220720,PI,201703,1436,1381,183,30,17,1139
220720,PI,201704,1428,1380,186,33,39,1130
220720,PI,201705,1416,1368,190,28,47,1119
220720,PI,201706,1393,1350,193,21,48,1121
220720,PI,201707,1351,1322,193,12,49,1107
220720,PI,201708,1435,1359,203,18,46,1178
220720,PI,201709,1436,1357,212,22,45,1203
220720,PI,201710,1444,1356,220,23,41,1223
220720,PI,201711,1459,1357,229,28,50,1241
220720,PI,201712,1464,1360,235,35,64,1249
220730,PI,201701,833,1012,130,30,37,709
220730,PI,201702,848,1006,139,29,48,716
220730,PI,201703,846,1004,148,24,37,718
220730,PI,201704,850,1009,151,26,37,713
220730,PI,201705,843,994,155,26,35,711
220730,PI,201706,849,987,167,29,35,712
220730,PI,201707,825,980,171,23,32,692
220730,PI,201708,858,1008,175,19,21,710
220730,PI,201709,857,992,183,18,22,713
220730,PI,201710,853,993,186,24,17,712
220730,PI,201711,870,1001,196,22,9,720
220730,PI,201712,874,1008,202,27,16,723
220735,PI,201701,591,527,75,8,27,378
220735,PI,201702,602,523,78,8,27,382
220735,PI,201703,614,534,83,5,16,383
220735,PI,201704,600,515,87,5,20,381
220735,PI,201705,577,501,91,5,21,375
220735,PI,201706,591,513,91,8,25,376
220735,PI,201707,574,504,95,14,21,371
220735,PI,201708,605,508,101,13,12,381
220735,PI,201709,599,508,105,17,10,383
220735,PI,201710,610,509,107,17,8,384
220735,PI,201711,620,522,107,16,14,389
220735,PI,201712,617,513,110,13,14,387
220740,PI,201701,891,1222,172,30,11,502
220740,PI,201702,892,1213,181,24,10,504
220740,PI,201703,913,1229,185,10,6,505
220740,PI,201704,882,1218,178,18,12,497
220740,PI,201705,877,1209,186,21,13,492
220740,PI,201706,872,1202,189,21,14,482
220740,PI,201707,835,1162,181,21,14,454
220740,PI,201708,894,1212,187,24,19,467
220740,PI,201709,887,1196,191,35,18,457
220740,PI,201710,888,1197,193,30,18,458
220740,PI,201711,890,1202,198,30,24,453
220740,PI,201712,917,1224,204,33,26,449
220750,PI,201701,2724,3455,401,67,46,1593
220750,PI,201702,2726,3443,426,66,40,1593
220750,PI,201703,2718,3425,442,43,29,1599
220750,PI,201704,2691,3407,454,40,39,1589
220750,PI,201705,2655,3358,470,56,56,1571
220750,PI,201706,2654,3401,486,65,73,1557
220750,PI,201707,2610,3315,499,73,81,1533
220750,PI,201708,2754,3394,511,67,79,1569
220750,PI,201709,2678,3310,517,75,74,1538
220750,PI,201710,2694,3391,523,80,73,1542
